"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence2","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"366FYU4PTGJ1QVAX9WILS8JHGV6KEI","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","37TRT2X24RLBUSQP7MLKF58656VBJS","A1E6EZ12TYISH5","Submitted","Sat Jun 24 14:55:00 PDT 2017","Sat Jun 24 14:57:28 PDT 2017","Tue Jun 27 14:57:28 PDT 2017","","","","148","0% (0/0)","0% (0/0)","0% (0/0)","0","Who is your favorite Star Wars character?","Yoda is still the best!","My all time favorite is Yoda.","Why is Yoda your favorite?","He is so wise and he is little and green!","Yoda is cool, but not as cool as Chewbaca!","What is so great about Chewy?","He is huge and scary but he has a soft side.","It is pretty funny to see him with Han Solo.","Yes they have some interesting conversations.","x",""
"366FYU4PTGJ1QVAX9WILS8JHGV6KEI","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","3F0BG9B9MQHEN5IYG5A7KQ1YZGWY7Y","AH69J982YZLXT","Approved","Thu Jun 22 09:10:55 PDT 2017","Thu Jun 22 09:21:03 PDT 2017","Sun Jun 25 09:21:03 PDT 2017","2017-06-25 16:21:08 UTC","","","608","100% (69/69)","100% (69/69)","100% (69/69)","0","princess leia is a modern feminist icon","thanks, carrie","you're so right!","the only thing that makes her better is that she was played by a real woman","what do you mean?","carrie was real, authentic, messed up...and she was still famous! still an icon","i guess that is pretty inspirational for young, mentally ill women","you bet it is!","she was a great actress, too. i can't imagine anyone else pulling off the princess leia sass","that's because no one else could do it!","x",""
"366FYU4PTGJ1QVAX9WILS8JHGV6KEI","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","3GNCZX450JH2XTOVWLQ8HQACWJJAPR","AD014490IELW8","Approved","Thu Jun 22 12:42:23 PDT 2017","Thu Jun 22 12:48:47 PDT 2017","Sun Jun 25 12:48:47 PDT 2017","2017-06-25 19:49:08 UTC","","","384","100% (16/16)","100% (16/16)","100% (16/16)","0","How many of the Star Wars movies have you seen so far?","Felicity Jones was awesome as well in that movie.","I have seen all of them!","Even the cartoon ones?","No.  I guess I have only seen all of the blockbuster ones.","Which one was your favorite?","I loved Empire Strikes Back!  It was so intense.","I kind of liked Rogue One, Just because it was a break from the old story a little bit.","I loved that story too!  Especially the romance parts.","Diego Luna is definitely a good looking guy, his accent is fabulous.","x",""
"366FYU4PTGJ1QVAX9WILS8JHGV6KEI","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","3JAOYWH7VJYY1PZSCNJ14EQ8LVXL9U","AFR2GOR6210C9","Submitted","Sat Jun 24 14:55:58 PDT 2017","Sat Jun 24 15:07:19 PDT 2017","Tue Jun 27 15:07:19 PDT 2017","","","","681","100% (5/5)","0% (0/0)","0% (0/0)","0","What is your least favorite Star Wars movie?","Yeah, it's great that they have awesome female leads in the series again. Plus, Rey, Finn, and Jyn are pretty awesome characters.","I really don't like Star Wars episodes one, two, and three.","Those are the ones I dislike the most as well. They are just too cheesy and gimmicky compared to all the others.","I agree. They are a prequel to the originals, but besides somewhat fitting with the storyline, they're not much like the other movies.","Yeah, I feel the same way! Plus, you know, there are characters like Jar Jar Binks.","Ugh. Yeah, exactly.","Have you seen the newest Star Wars films? What do you think about those?","Yeah, I saw The Force Awakens and Rogue One in theaters. I really liked those!","Me too! I thought those movies were well written and really good! They reminded me a lot more of the original films.","x",""
"366FYU4PTGJ1QVAX9WILS8JHGV6KEI","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","3R3YRB5GRGXFPYWRD7P2RWXB41VUAT","A2M4YIC3XU2693","Approved","Thu Jun 22 16:26:50 PDT 2017","Thu Jun 22 16:30:10 PDT 2017","Sun Jun 25 16:30:10 PDT 2017","2017-06-25 23:31:08 UTC","","","200","100% (20/20)","100% (20/20)","100% (20/20)","0","Have you heard about the problems with the new Han Solo movie?","Me, too.","What kind of problems?","Both directors are gone.","What happened?","I heard they had creative differences with other people.","Do they know who the new director will be?","It looks like Ron Howard.","Ron Howard has directed a lot of movies.","I'll be curious how it turns out.","x",""
"366FYU4PTGJ1QVAX9WILS8JHGV6KEI","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","3RSDURM96BGZWKX83DODQ0TFL52YEQ","A30MUATECVKL00","Submitted","Fri Jun 23 11:08:37 PDT 2017","Fri Jun 23 11:20:48 PDT 2017","Mon Jun 26 11:20:48 PDT 2017","","","","731","100% (38/38)","100% (38/38)","100% (38/38)","0","Which Star Wars alien do you like best?","It's great to watch.","I mean, I've always liked Chewbacca.","I do too. What is he again?","He's a Wookie. At least I think that's what they're called.","Oh yeah, Wookies! I think I like Yoda better though.","Yoda was really cool in Empire Strikes Back.","I always thought he might have been made a little too cuddly though.","His scenes in the prequels make up for that.","Yeah, he really comes into his own there.","x",""
"3VW0145YLY64RZWS896S41ODA8XMJA","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","308Q0PEVB97WBORMRKMOCYYG4M99I0","A1N4P4XGQM7NXE","Approved","Thu Jun 22 07:21:30 PDT 2017","Thu Jun 22 07:23:31 PDT 2017","Sun Jun 25 07:23:31 PDT 2017","2017-06-25 14:24:08 UTC","","","121","100% (29/29)","100% (25/25)","100% (16/16)","0","Darth maul or darth vader?","Get angry, let the anger flow through you!","Dude, what kind of question is that.","No getting around this, answer the question.","Darth vader any day.","Oh come now, you think vader can beat a double edge lightsaber?","I think he can just force choke anyone who gets in his way.","Whatever, vaders old and weak, maul would cut him down to size.","Old maybe, but weak? Clearly you are short sighted in the ways of the force.","Don't get me riled up over this, you know I'm right.","x",""
"3VW0145YLY64RZWS896S41ODA8XMJA","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","338JKRMM27TAKCQ7D8I38H8LASTAH6","AEWPAZBYA7XE","Approved","Thu Jun 22 10:05:08 PDT 2017","Thu Jun 22 10:07:16 PDT 2017","Sun Jun 25 10:07:16 PDT 2017","2017-06-25 17:08:08 UTC","","","128","100% (270/270)","100% (217/217)","100% (183/183)","0","So what gives with the twins kissing?","True.","Huh?","Luke and Leia.","Oh, yeah. That was bizzar.","They kiss in the second, and then in the third Leia indicates that she's always known they were siblings.","Gross.","I think Lucas just came up with the siblings bit in the third movie.","Writing off the cuff?","Yeah, he's pretty infamous for that.","x",""
"3VW0145YLY64RZWS896S41ODA8XMJA","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","33OOO72IVIFOI0E0XGVJSV1XLT4TC4","AG1TKYUKS97EV","Submitted","Sat Jun 24 01:40:35 PDT 2017","Sat Jun 24 01:42:30 PDT 2017","Tue Jun 27 01:42:30 PDT 2017","","","","115","100% (54/54)","100% (54/54)","100% (54/54)","0","Did you see that really funny scene in the new Episode II movie?","That's not very befitting of a major villain!","Which one was Episode II?","Episode II is Attack of the Clones.","I actually skipped over that one because it got pretty bad reviews.","It wasn't as bad as everybody made it out to be.","Okay, so what is this funny scene?","It's something that Darth Vader says.","I thought Vader didn't exist in that time?","He does but as an adolescent. He drones on about how much he hates sand!","x",""
"3VW0145YLY64RZWS896S41ODA8XMJA","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","3L4PIM1GQUAO5O2DPJ8DP7SY0WURY2","AMYYL67LDKPDA","Submitted","Sat Jun 24 08:26:47 PDT 2017","Sat Jun 24 08:29:25 PDT 2017","Tue Jun 27 08:29:25 PDT 2017","","","","158","100% (137/137)","100% (137/137)","100% (137/137)","0","What do you think will happen to Kylo Ren in this movie?","Yep, can't wait!","Hard to say.  I get the feeling he might not be as bad of a guy as we think.","He might have some qualities that are redeeming, I guess","It will be interesting to get more of his backstory.","On why Leia and Han abandoned him?","Well, the didn't abandon him, but he obviously didn't grow up how they anticipated.","My guess is they start talking about that in this movie and the next one fully comes out with the why.","I'm interested myself.  It's one of the character narratives we don't understand quite yet.","Only another six months or so to find out!","x",""
"3VW0145YLY64RZWS896S41ODA8XMJA","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","3SITXWYCNW3CPCVEOQ0L6EGLG05BX3","AO37F59V5RF62","Approved","Thu Jun 22 12:12:49 PDT 2017","Thu Jun 22 12:18:56 PDT 2017","Sun Jun 25 12:18:56 PDT 2017","2017-06-25 19:19:08 UTC","","","367","100% (2/2)","100% (2/2)","100% (2/2)","0","Did you see The Return of the Jedi?","I bet the kids will be a handful","Yes, it was Great.","I liked that Darth Vadar was redeemed in the end.","Wasn't it a shock to find out that he was both Leia and Luke's father?","But now that Luke and Leia know they are siblings, and have family, since the rest died.","Of course, Leia also has Han.","Now Han can really be a big bother to Luke.","Do you think Han will be a good father, or still be that brash guy?","Leia should be a calming influence on him.","x",""
"3VW0145YLY64RZWS896S41ODA8XMJA","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","3VFJCI1K40TOJXHDVDM7I7LUVW2RGU","A3RYTY3QHRXNIY","Approved","Thu Jun 22 09:51:24 PDT 2017","Thu Jun 22 09:52:48 PDT 2017","Sun Jun 25 09:52:48 PDT 2017","2017-06-25 16:53:08 UTC","","","84","100% (479/479)","100% (413/413)","100% (358/358)","0","Whats your favorite star wars movies?","Me too","The clone wars","That was a good one","What about you?","My favorite is the return of the jedi","That was a good one too","They are all good really","Thats true","I hope theres more","x",""
"3VW0145YLY64RZWS896S41ODA8XMJA","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","3VJ40NV2QJHPRPB3NL4ANVVE9XFTO8","A2ZKKOPPN3AX2G","Approved","Thu Jun 22 00:47:02 PDT 2017","Thu Jun 22 00:49:57 PDT 2017","Sun Jun 25 00:49:57 PDT 2017","2017-06-25 07:50:08 UTC","","","175","100% (10/10)","100% (10/10)","100% (10/10)","0","What is your favorite Star Wars movie?","I don't like Darth Vader because he's evil!","The Empire Strikes Back id my favorite.","Who is your favorite Star Wars character?","Princess Leia is my favorite.","Why was she your favorite?","She showed me that women can be powerful.  She is my hero.","Who is your least favorite character?","Darth Vader of course!","Why is Darth Vader your least favorite Star Wars character?","x",""
"3VW0145YLY64RZWS896S41ODA8XMJA","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","3YW4XOSQKRFJVAJRHOW9GV4808N1UC","A22JBMOHQKHTSS","Submitted","Fri Jun 23 10:48:56 PDT 2017","Fri Jun 23 10:52:17 PDT 2017","Mon Jun 26 10:52:17 PDT 2017","","","","201","100% (45/45)","100% (44/44)","100% (44/44)","0","What do you think of the Star Wars Franchise as a whole?","Yeah it should be interesting.","Well I enjoyed it but I enjoyed The Force Awakens the most.","Why is that?","Well it introduced us to a whole new set of people.","I take it you liked them quite a bit?","I enjoyed Rey and Kylo's stories the most.","They did do a good job with them.","I enjoyed how there true characters were forced out at the end of the movie when they had to battle.","I think Rey's character will change quite a bit over the next movies.","x",""
