"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence2","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"382GHPVPHSLD2V5XZKE920QOSOV34X","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:38 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:38 PDT 2017","","","3IHR8NYAM8VNV48ENKGH4NOC4IY4P3","A1ZSSOZWM2MDCW","Submitted","Mon Jun 26 14:41:04 PDT 2017","Mon Jun 26 14:44:17 PDT 2017","Thu Jun 29 14:44:17 PDT 2017","","","","193","0% (0/0)","0% (0/0)","0% (0/0)","0","Who is your favorite Disney princess?","That's right!  The genie was awesome!  So funny!","Hmm...that's a tough one.  I like a lot of them.","But if you had to pick a favorite?  Who would it be?","I guess Jasmine.","Why Jasmine?","I don't know.  She's different from the other princesses.  She's more exotic.","Yeah, she's pretty.  Aladdin is a good movie.","I agree.  I like the magic carpet.","The carpet is cool, but I loved the genie.  Robin Williams did his voice.","x",""
"382GHPVPHSLD2V5XZKE920QOSOV34X","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:38 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:38 PDT 2017","","","3JMSRU9HQJOISQ23Y21TJ1PL3VUEV5","A2BJULD0NVFD30","Submitted","Mon Jun 26 14:49:49 PDT 2017","Mon Jun 26 15:21:46 PDT 2017","Thu Jun 29 15:21:46 PDT 2017","","","","1917","0% (0/0)","0% (0/0)","0% (0/0)","0","hey what did you think of toy story?","yeah thats what im saying. buzz lightyear, everyone loves him","oh that was a great movie, a disney classic","i agree who did you like the best in the movie","i would have to say buzz","buzz is cool but i think woody is the best","woody isnt bad but buzz's lines were so cool","yeah you have a point, they were very memorable","exactly, to infinity and beyond","i loved that one, he said it so cool too","x",""
"382GHPVPHSLD2V5XZKE920QOSOV34X","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:38 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:38 PDT 2017","","","3R0T90IZ1T6KDVSUDGWCTCM8V41GCX","A6YF5R5J1X7P7","Submitted","Mon Jun 26 16:08:08 PDT 2017","Mon Jun 26 16:13:14 PDT 2017","Thu Jun 29 16:13:14 PDT 2017","","","","306","0% (0/0)","0% (0/0)","0% (0/0)","0","I know it's not technically a 'princess' but my favorite Disney (non) princess is Pocohontas.","The ground was soft from an earlier rain so half way through the movie, one by one people's cardboard stools collapsed and you'd just see heads disappear. It was funny. I fell, too.","I saw that when I lived In Zurich, Switzerland.","Disney is beloved everywhere.","This was a really cool showing. It was in a park in downtown Switzerland and hey showed it outside like a drive in movie.","That must have been fun.","Oh, it was. For a mere 10 Swiss Francs we got to see the movie, were issued a heavy cardboard 'stool' that we all put together ourselves, and a box of popcorn.","That's a lot for 10 francs.","You bet is was. And the funniest thing happened 1/2 way through the movie.","What was that?","x",""
"382GHPVPHSLD2V5XZKE920QOSOV34X","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:38 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:38 PDT 2017","","","3TVRFO09GL9O2LHQF3PFKHCQS3BLXA","A2EYW9P193ES4W","Submitted","Mon Jun 26 16:12:06 PDT 2017","Mon Jun 26 16:14:36 PDT 2017","Thu Jun 29 16:14:36 PDT 2017","","","","150","100% (4/4)","100% (4/4)","100% (4/4)","0","What's your favorite Disney movie?","I guess it makes sense they had to change these things.","I like Hunchback of Notre Dame.","I like that one too. It's a pretty intense movie for kids, no?","I know right? What with it talking about lust, genocide, murder, and all that.","I guess they expect those things to just fly over kid's heads.","I know right? Just focus on the singing gargoyles.","Plus they did make the ending less depressing. Everyone dies in the original version.","I know, they did that with The Little Mermaid too.","Yeah that's another one that ends on a pretty depressing note in the original.","x",""
"382GHPVPHSLD2V5XZKE920QOSOV34X","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:38 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:38 PDT 2017","","","3VFJCI1K40TOJXHDVDM7I7LUV54GR3","A1VLBDB9W8NR3U","Submitted","Mon Jun 26 16:10:08 PDT 2017","Mon Jun 26 16:14:22 PDT 2017","Thu Jun 29 16:14:22 PDT 2017","","","","254","0% (0/0)","0% (0/0)","0% (0/0)","0","What's your favorite Disney movie, bro?","It's totally because I had a childhood crush on Belle.","I have to go with The Lion King?","Nice, why that one?","It holds up greatly.","Explain how, I'm curious.","It has memorable and lovable characters, important themes, and an overall great storyline.","Awesome explantion.","Thanks now can I explain why I love my second favorite; Beauty and the Beast?","Sure, go for it!","x",""
"382GHPVPHSLD2V5XZKE920QOSOV34X","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:38 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:38 PDT 2017","","","3W92K5RLWVBIW79AN18QF7J8Q23V5T","A3K5DCHBNL0GRY","Submitted","Mon Jun 26 16:05:12 PDT 2017","Mon Jun 26 16:13:28 PDT 2017","Thu Jun 29 16:13:28 PDT 2017","","","","496","0% (0/0)","0% (0/0)","0% (0/0)","0","Have you seen the recent trend of Disney doing live-action remakes of their animated classics?","No, I was like only two years old when the original came out and my parents never bought me the tapes or DVDs when I was a kid.","Yeah, I think so. Aren't they coming out with a new Beauty and the Beast remake?","Yup, it's going to star Emily Watson!","Um, you're thinking of Emma Watson. The girl who played Hermione in the Harry Potter movies.","Oh yea, that's right. So, do you think it's going to be any good?","Disney tends to have a decent track record with these things. Even if it's not better than the original, it probably won't be horrible.","Indeed, I heard they are keeping it pretty faithful to the original, even the promotional materials show Watson's Belle in that classic yellow dress.","I wouldn't know, I never actually watched the original.","You're kidding me right?","x",""
"3ZURAPD288HRQ8O7WXW95B8IJUQF15","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:38 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:38 PDT 2017","","","36V4Q8R5ZLUOZ6YZT1V2QMVMV47QMB","A16SAB417Y96G4","Submitted","Mon Jun 26 13:01:57 PDT 2017","Mon Jun 26 14:27:49 PDT 2017","Thu Jun 29 14:27:49 PDT 2017","","","","5152","50% (1/2)","0% (0/0)","0% (0/0)","0","What Disney movie do you like?","Yes I have!","I like Tarzan.","That one is boring.","Which is your favorite?","Toy Story is the best.","I like that one too.","I like tom hanks in it.","tom is great for sure in there.","Have you seen Wall-E","x",""
"3ZURAPD288HRQ8O7WXW95B8IJUQF15","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:38 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:38 PDT 2017","","","3E337GFOLA234ZPL265Q9NGKU72NG7","A27AS6LF2FFB31","Submitted","Mon Jun 26 14:23:38 PDT 2017","Mon Jun 26 14:32:50 PDT 2017","Thu Jun 29 14:32:50 PDT 2017","","","","552","0% (0/0)","0% (0/0)","0% (0/0)","0","Who is your favorite character in the movie Frozen?","Me too, but children like his character, and the movie is most popular with kids.","My favorite character would probably be Anna.","What about Elsa?","I like Elsa, but as a younger sibling myself, I identify with Anna more.","I like Elsa better because of her ice powers.","Do you think in the next movie, Anna will get powers too?","Probably not, I heard in the next movie Olaf is going to have a bigger role.","Oh really? I didn't really like Olaf's character.","I didnt like Olaf either, I found his character annoying.","x",""
"3ZURAPD288HRQ8O7WXW95B8IJUQF15","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:38 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:38 PDT 2017","","","3EWIJTFFVP12ZP1NV5D4Y8ZV9Y30EJ","A32JSWNXSYZSH6","Submitted","Mon Jun 26 13:38:07 PDT 2017","Mon Jun 26 13:39:43 PDT 2017","Thu Jun 29 13:39:43 PDT 2017","","","","96","0% (0/0)","0% (0/0)","0% (0/0)","0","It's been such a long time since I saw Toy Story!","I really like that song when Buzz tries to fly. It's a good song, but kind of sad.","Oh yeah, I know right? I love that movie.","Who was the one who wrote the music for that movie?","I think it was Randy Newman.","Oh yeah that sounds familiar.","Do you like a certain song in that movie or something?","Yeah. I really like ""You've got a friend in me.""","Oh yeah that's a great song.","Which songs do you like from Toy Story?","x",""
"3ZURAPD288HRQ8O7WXW95B8IJUQF15","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:38 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:38 PDT 2017","","","3IGI0VL648ERWC6JQPIYEWPMLTTONV","AMNRYECHXZY34","Submitted","Mon Jun 26 14:21:23 PDT 2017","Mon Jun 26 14:25:54 PDT 2017","Thu Jun 29 14:25:54 PDT 2017","","","","271","100% (11/11)","100% (7/7)","100% (6/6)","0","What's your favorite Disney movie?","It's still good that way, and I make sure to watch it a couple times a year.","It's got to be Aladdin.","Wow, I love that one too, but I never knew that was your favorite.","I just love the Arabian Nights theme and the Genie.","It's very cool, and yes it does have the connection to old literature.","I find myself getting lost in the story every time.","Were you a kid when it came out in theaters?","Yes, that movie is a part of my childhood, and I have fond memories of going to see it.","I'm a little young to say that, but I still enjoyed watching it years later at home.","x",""
"3ZURAPD288HRQ8O7WXW95B8IJUQF15","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:38 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:38 PDT 2017","","","3ITXP059PXDABE7RI87F5UI69YRJSJ","A29TWG5HSSRXU3","Submitted","Mon Jun 26 14:22:23 PDT 2017","Mon Jun 26 14:27:59 PDT 2017","Thu Jun 29 14:27:59 PDT 2017","","","","336","0% (0/0)","0% (0/0)","0% (0/0)","0","Have you seen the new Beauty & the Beast movie?","Thank you so much! They are my favorite too.","No I haven't! It was my favorite growing up. Did you have a favorite Disney movie?","Yes! I can say, without a doubt, that it is Cinderella.","That is my daughters favorite also! I am also a huge fan of Sleeping Beauty.","We love that one around here too!","We have been trying to decide which Classic to pick up next for the kids. Any suggestions?","Maybe Bambi? Or Dumbo? Do they like movies that revolve around animals?","Yes they do! The animals ones are my youngest sons favorite. We have dumbo already and Bambi is definitely going on my list!","I'm glad I could help! Disney movies are my favorite.","x",""
"3ZURAPD288HRQ8O7WXW95B8IJUQF15","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:38 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:38 PDT 2017","","","3KKG4CDWKJS23HS76VKKIXOXZDY94T","A2BJULD0NVFD30","Submitted","Mon Jun 26 13:26:20 PDT 2017","Mon Jun 26 13:31:28 PDT 2017","Thu Jun 29 13:31:28 PDT 2017","","","","308","0% (0/0)","0% (0/0)","0% (0/0)","0","Did you see that a new lion king is coming out?","i loved their song too, it was so catchy","Yes but it wont be until next year","I know its just crazy a new one is coming","i dont think kids today will remember the orginal one","maybe but it wouldnt be hard for them to watch it to get up to date","good point, you can see anything nowadays especially with the internet","exactly, i wonder if it will follow with simbas life","hopefully, and i would like to see timbon and pumba also","i loved those guys, their song was awesome","x",""
"3ZURAPD288HRQ8O7WXW95B8IJUQF15","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:38 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:38 PDT 2017","","","3PW9OPU9PREABYAPY4M3AC9GHOX121","A1UWZWN36BT051","Submitted","Mon Jun 26 14:47:57 PDT 2017","Mon Jun 26 14:54:03 PDT 2017","Thu Jun 29 14:54:03 PDT 2017","","","","366","100% (32/32)","100% (32/32)","100% (26/26)","0","Did you prefer Cinderella or Snow White?","I would throw a curve ball of sorts and say that Sleeping Beauty is better than both.","Wow that's like choosing between my favorite children, Cinderella if forced to choose.","Interesting, I'm firmly in the Snow White camp, why do you prefer Cinderella?","I guess the story just seemed better, had a certain level of magic with the shoes and the the evil step sister were brilliant.","I would argue that the seven dwarves supercede anything in Cinderella.","Don't get me wrong, they were the best part of Snow White, but still Cinderella was better.","But if there wasn't a Snow White, there may have never been a Cinderella, so that should trump everything else.","That's a good point, Snow White did come first, I would simply state that Disney's storytelling only got better.","No way Snow White was the first and is still the pinnacle of the Disney Princesses.","x",""
